Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Netherlands	NLD	GDP per capita (current US$)	NY.GDP.PCAP.CD	1068.784587	1159.392357	1240.677894	1328.036649	1541.947365	1708.096356	1835.801424	1991.360686	2185.248659	2446.335454	2889.714799	3335.493613	4052.06603	5277.350026	6358.772384	7241.886068	7824.532711	9049.812484	11036.70732	12635.19573	13615.83707	11373.41269	10931.33842	10544.0459	9849.821967	9799.443038	13607.92719	16496.29599	17518.02876	17175.64537	21019.12567	21454.86289	23598.95076	22827.30004	24331.75402	28884.71352	28698.66602	26404.98673	27533.60679	27951.73429	25921.12794	26584.12169	28817.32321	35245.16407	39954.64222	41577.16009	44453.97119	51241.31562	56928.82048	51900.34009	50950.03434	54159.34661	50073.00566	52184.06185	52830.17423	45175.23189	46007.85292	48482.76621	
Norway	NOR	GDP per capita (current US$)	NY.GDP.PCAP.CD	1441.75566	1560.324931	1667.24743	1775.582655	1937.884614	2164.468823	2317.194884	2514.043772	2662.117492	2875.235844	3306.219476	3736.348737	4413.575692	5689.588807	6811.527337	8204.451512	8927.201627	10266.12067	11462.64159	13046.53722	15772.24091	15512.5067	15224.89391	14927.51748	14989.48577	15753.55277	18883.2658	22505.89771	24207.28147	24281.09614	28242.94374	28596.933	30523.98506	27963.66522	29315.84191	34875.19739	37321.44339	36628.51742	34788.77856	36371.39579	38146.71539	38549.58934	43061.15038	50111.65445	57570.26916	66775.3944	74114.69715	85170.86217	97007.94189	80067.17664	87770.26684	100711.2248	101668.1707	103059.2482	97199.9191	74521.56993	70941.52527	75704.2487	
Nepal	NPL	GDP per capita (current US$)	NY.GDP.PCAP.CD	50.51514045	52.04188062	55.28503689	47.09394715	46.2425117	67.37087014	81.62208929	74.40019184	66.95083825	67.05299289	72.17706561	72.09916683	81.93164703	76.15393652	93.39845199	118.2508817	106.6574596	99.26570379	112.6407628	127.087889	130.5794725	149.2282657	153.4820036	153.1933431	157.8986466	156.656353	166.7014708	169.1704562	195.0920171	192.7037175	193.4761241	203.7653978	172.0062101	180.109746	194.8890676	205.6938414	206.4330066	219.684466	212.4689465	215.9805921	231.4255004	248.618098	246.3075621	253.7200412	287.4001056	317.089198	348.6314534	393.8843518	473.8444409	480.7200909	592.1835216	692.1166842	681.7925868	688.6172788	706.2386977	747.1604624	730.9833283	849.0110426	
Nauru	NRU	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																2042.865638	3954.315103	4453.589937	4912.599558	7233.946609	10099.422	10036.18321	9872.638314	8052.888385	7821.298918	8844.742806	
New Zealand	NZL	GDP per capita (current US$)	NY.GDP.PCAP.CD	2312.949992	2343.292213	2448.628633	2622.220271	2813.546976	2151.294927	2191.312542	2188.399139	1885.156152	2077.895543	2356.540184	2827.527497	3381.702675	4398.37439	4652.982202	4214.996718	4376.346779	4958.183559	5963.773688	6619.809482	7436.785971	7733.958252	7713.706608	7652.543145	6787.509465	7684.055046	9427.55394	12319.38519	13855.47776	13388.26468	13670.20069	12233.1323	11789.22501	13076.54055	15235.95603	17400.23937	18794.43604	17474.02032	14738.58354	15322.22383	13640.98889	13882.85683	16874.18749	21913.70817	25420.07041	27750.72484	26671.32942	32510.0827	31287.77865	28201.23228	33692.01083	38426.55081	39970.25624	42949.32684	44560.64037	38649.3785	40331.9591	42583.08473	
OECD members	OED	GDP per capita (current US$)	NY.GDP.PCAP.CD	1353.157335	1400.406415	1491.928797	1586.549406	1711.130971	1834.498834	1990.573865	2112.232991	2266.769203	2458.276029	2669.727517	2922.739507	3352.846899	4008.224517	4442.709295	4923.57277	5288.165694	5908.42977	7030.302503	8046.512508	8860.747379	8942.800351	8733.997798	8956.246639	9295.58468	9724.713248	11695.7129	13450.0476	15050.88876	15622.44932	17445.32656	18302.67197	19505.9503	19603.72049	20781.34145	22730.57727	22755.24429	22249.33675	22324.02251	23291.06555	23625.05203	23246.07986	24087.79553	26785.85896	29603.54528	31077.42707	32529.87128	35299.65722	37081.93214	34442.01521	35888.60321	38370.69754	38080.27733	38336.22466	38886.05388	36500.18174	36975.13067	38283.35952	
Oman	OMN	GDP per capita (current US$)	NY.GDP.PCAP.CD						101.2586931	105.557345	162.323339	277.9071874	342.4750102	354.0772092	401.8977815	472.5216013	598.5617338	1954.892436	2377.09138	2760.526606	2803.382615	2653.274002	3419.281382	5181.799286	5947.236986	5855.867794	5828.050235	6164.145278	6677.380582	4691.19435	4822.12278	4997.399384	5382.717069	6448.131243	5988.83521	6278.636662	6029.169254	6013.166677	6261.719017	6830.596669	7039.577431	6254.953411	6967.059664	8601.185906	8476.610511	8629.101774	9069.810206	10129.28886	12376.97936	14408.0505	15805.13226	22075.03536	16784.34616	19281.00081	20986.08496	22134.80137	21227.21235	20469.13865	16410.61297	14902.83148	15267.44502	
Other small states	OSS	GDP per capita (current US$)	NY.GDP.PCAP.CD																1091.024512	1329.802839	1467.78388	1587.574079	2019.652059	2744.078024	2695.552116	2489.102041	2294.951152	2254.597368	2088.310279	2059.175996	2379.105314	2604.536683	2661.028972	3112.115742	3135.994983	3357.287521	3141.111099	3230.110005	3646.315376	3784.547858	3873.754449	3728.99187	3938.859619	4371.814063	4269.7974	4519.66802	5503.873135	6700.245821	7967.491585	9167.630201	10928.30704	13050.38847	10892.36776	12360.35162	14908.22617	15235.14459	15505.94514	15602.96821	12631.46069	12206.13266	13211.78863	
Pakistan	PAK	GDP per capita (current US$)	NY.GDP.PCAP.CD	82.5472458	88.17241935	89.83771215	93.98868739	103.5360362	115.7377622	123.902569	138.1543862	146.9792196	152.6805029	172.6107392	177.6271771	151.7667702	100.3002884	135.2384426	169.7912357	193.8360824	213.2045555	243.460837	260.7990451	303.4489557	348.2239075	368.2144528	332.4759569	349.1223981	337.726019	334.8475502	339.0848412	379.13579	384.086429	371.5726219	410.4740209	427.5727635	440.9293265	433.2885836	493.661508	502.7867074	483.6529366	470.2489295	465.0757661	533.8624114	510.6568157	499.8600033	563.594342	649.8048233	711.4699463	873.7702727	950.4327931	1039.312088	1006.603999	1040.142268	1226.215314	1261.208967	1272.441061	1316.980966	1428.637628	1442.28584	1547.853414	
Panama	PAN	GDP per capita (current US$)	NY.GDP.PCAP.CD	474.1258217	513.2890616	542.3615633	583.4445276	608.1266905	648.4622242	686.0911919	742.1273799	775.6495804	827.1744468	889.2300989	974.9232782	1040.786362	1157.590476	1287.911752	1395.42581	1444.696568	1489.894335	1721.694229	1918.076369	2332.021482	2577.617944	2782.161002	2791.671155	2848.950175	2947.590611	2996.523014	2945.07659	2492.079094	2446.163181	2603.781289	2803.871581	3122.003689	3339.838168	3489.065313	3494.436934	3529.78532	3741.242759	3974.650657	4082.614583	4060.299035	4046.372833	4126.140671	4267.13578	4591.892776	4916.54886	5348.518399	6165.945057	7154.14428	7575.780644	8080.838225	9354.979419	10715.71661	11879.75653	12787.3062	13627.69475	14366.85289	15196.39734	
Peru	PER	GDP per capita (current US$)	NY.GDP.PCAP.CD	255.6183698	280.1533375	308.5978735	328.5083821	386.216477	445.1243163	511.9706338	505.1467462	454.1875372	494.5838639	557.0935265	604.887642	653.0061525	760.980742	934.3079462	1108.156436	1019.680967	910.2853279	757.7294725	943.1428303	1044.639888	1216.753014	1195.754399	929.5399992	921.4682401	846.7057699	762.354475	1012.252687	738.3780955	1052.913452	1210.005978	1555.980937	1589.441715	1516.466712	1900.224535	2217.784681	2260.637733	2342.06999	2202.461226	1963.410567	1996.719689	1981.243653	2059.192958	2180.250997	2448.143899	2754.780029	3171.498056	3611.21047	4208.878011	4166.093387	5022.493191	5771.565878	6387.785281	6583.116248	6492.053208	6053.112415	6031.366091	6571.928645	
Philippines	PHL	GDP per capita (current US$)	NY.GDP.PCAP.CD	254.4270713	267.1477741	156.6821543	168.0169674	175.9311979	187.1130075	199.9355679	207.4273438	224.6232985	241.702003	186.7687599	201.0337488	211.4010317	258.3627432	343.2416776	360.6713782	402.6632806	450.1249996	506.0851717	596.3952749	684.6543822	731.7250081	741.7871342	645.4602926	594.0255763	565.7634673	535.2358351	579.2011114	643.8152509	704.9820782	715.3105853	715.1419199	814.0752868	815.7221676	939.1559312	1061.347868	1159.589292	1127.003716	966.7084855	1087.237348	1038.911018	957.2807497	1000.068168	1010.553198	1079.037182	1194.697116	1391.772292	1672.685411	1919.466208	1825.34154	2129.499247	2352.518156	2581.818548	2760.289146	2842.938353	2878.33837	2950.913903	2988.952703	
Palau	PLW	GDP per capita (current US$)	NY.GDP.PCAP.CD																																									7549.387223	8010.204082	8273.76622	7754.609137	8289.396082	9277.469105	9396.247252	9600.004971	9732.019972	8981.629142	8933.219345	9380.824312	10340.51932	10771.78298	11646.68152	13769.44758	14136.84137	13338.09655	
Papua New Guinea	PNG	GDP per capita (current US$)	NY.GDP.PCAP.CD	114.636032	119.316939	124.6888138	128.9990429	139.6452719	153.9032989	170.7971238	188.3630032	201.847992	223.6666994	255.3967011	276.8295839	322.8759942	475.9359465	523.6326971	471.3403919	511.2219412	539.785109	623.3364259	713.7768393	770.4656712	735.0569773	677.6681298	712.9910052	690.9848221	638.6171017	679.7059451	786.4138776	891.5438456	843.2600915	746.5073779	856.2941361	965.2653963	1069.526884	1153.477372	947.2407107	1026.456096	957.6530529	716.1813522	640.2820458	631.9453351	539.0031987	511.6597331	588.3503924	637.3686654	770.5648783	1283.770364	1440.130304	1719.516327	1672.490908	2004.818112	2474.061846	2865.873252	2800.169029	2973.270549	2605.945969	2353.511589	2488.899697	
Poland	POL	GDP per capita (current US$)	NY.GDP.PCAP.CD																															1731.209531	2235.541089	2459.020685	2497.195241	2874.825311	3682.791215	4141.271628	4116.926243	4510.413117	4389.976415	4492.727604	4981.198619	5196.932921	5693.377763	6681.178818	8021.003655	9038.730847	11255.4367	14001.44688	11527.59323	12597.86239	13890.69624	13143.52122	13780.19061	14345.18606	12556.35575	12430.6296	13863.54842	
Pre-demographic dividend	PRE	GDP per capita (current US$)	NY.GDP.PCAP.CD	58.62993599	59.27810052	63.28404003	72.11918713	65.44750417	72.01234709	77.20715211	70.94995548	72.90503664	80.67246644	96.18943959	91.59898883	103.4894872	123.6529593	171.9760368	190.1625655	217.3353621	233.7860826	252.2826231	309.8663214	368.3458133	501.3300277	457.3280111	354.7235445	315.9518417	318.6261699	300.8885716	320.5105523	317.4435056	302.9209356	464.3216467	439.7987664	396.2383688	337.6628386	309.8414526	358.1181709	383.4332692	393.2714925	394.4347962	390.0968375	432.5843698	415.2881288	479.9889643	531.3806993	631.246439	765.3382047	943.7693221	1108.997137	1359.087251	1192.652014	1369.146224	1556.208095	1666.736308	1772.864794	1842.740296	1575.345965	1390.382189	1433.813358	
Puerto Rico	PRI	GDP per capita (current US$)	NY.GDP.PCAP.CD	717.5148431	777.2150274	854.744805	931.751666	1006.434446	1110.832691	1207.811824	1335.274112	1480.693176	1661.866885	1852.354673	2044.319906	2246.476714	2432.414219	2614.500941	2738.243153	2946.461953	3208.771356	3567.752629	4024.50942	4502.838428	4920.722937	5115.008514	5217.722729	5730.117009	6008.054486	6455.184461	6980.490143	7595.444656	8033.089441	8652.507492	9064.018517	9659.3389	10212.27676	10876.41882	11579.185	12173.16369	12817.64496	14304.40499	15220.99134	16192.12697	18123.1987	18731.45939	19557.12025	20988.99233	21959.32271	22935.94115	23664.88235	24898.33459	25768.72589	26435.74879	27278.88305	27944.73389	28513.16574	28981.45733	29764.05389	30518.40675		
"Korea, Dem. People’s Rep."	PRK	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Portugal	PRT	GDP per capita (current US$)	NY.GDP.PCAP.CD	360.4992985	382.729947	407.8528436	432.5117296	468.7810816	520.9106594	575.0076807	646.8227201	719.0804919	795.7593714	934.17398	1064.642774	1302.394334	1748.161417	2000.614788	2127.847009	2173.49813	2267.594372	2457.554963	2755.89577	3368.69837	3246.294619	3080.252695	2735.760315	2522.995844	2705.459217	3862.328626	4804.338875	5624.25058	6056.977177	7885.394019	8959.867208	10811.63064	9535.594849	9978.301937	11782.52148	12185.06389	11578.44151	12202.69141	12474.81808	11502.39681	11729.14616	12882.28897	15772.7334	18045.5881	18784.9485	19821.44463	22780.05845	24815.60884	23063.97161	22538.65408	23196.18375	20577.40264	21618.73534	22077.53613	19252.63495	19977.39849	21291.43121	
Paraguay	PRY	GDP per capita (current US$)	NY.GDP.PCAP.CD						204.3372239	208.9772604	215.1810257	220.1925107	230.5817336	240.333725	262.1212335	296.1559412	374.3884166	489.6141493	541.5411012	593.7138657	712.7398476	849.6523178	1104.15177	1398.492532	1719.269913	1609.701245	1636.926593	1261.988728	893.9555512	985.7669586	1022.033235	1065.430864	1159.316613	1379.323775	1615.476618	1614.674104	1596.144879	1692.238497	1903.469228	2009.650325	2000.911117	1819.594714	1700.438207	1670.036989	1571.36994	1306.365735	1371.511421	1687.391227	1852.732517	2282.831166	2992.925679	4064.427373	3645.944648	4382.690449	5356.956969	5217.445724	5967.656872	6146.664055	5447.118631	5360.985931	5823.766137	
West Bank and Gaza	PSE	GDP per capita (current US$)	NY.GDP.PCAP.CD																																			1201.581542	1326.562857	1317.466751	1389.164971	1465.046057	1499.492177	1476.17185	1335.553195	1156.217473	1257.69857	1337.565724	1455.187875	1441.4617	1575.5634	1855.45702	1963.201519	2338.719877	2664.951385	2787.169738	2992.200995	2960.778004	2865.805109	2949.688085	3094.725747	
Pacific island small states	PSS	GDP per capita (current US$)	NY.GDP.PCAP.CD																883.4392175	867.9888315	887.4685242	1008.439202	1209.824918	1354.837534	1365.283893	1302.547915	1218.890003	1308.15073	1215.565579	1299.23126	1259.704974	1304.220935	1345.266463	1429.109211	1494.984742	1617.025726	1681.459478	1907.13745	2025.038356	2139.716719	2106.01298	1777.021146	1920.082584	1753.425847	1697.672221	1767.0861	2048.067706	2339.112703	2540.133826	2639.304016	2859.157159	3041.859455	2643.988227	2898.043659	3403.110136	3587.744312	3669.764949	3777.927219	3641.175631	3777.950768	3996.72394	
Post-demographic dividend	PST	GDP per capita (current US$)	NY.GDP.PCAP.CD	1383.6084	1441.873016	1538.658113	1636.786603	1765.923217	1897.081521	2059.186307	2188.877873	2352.793469	2554.765457	2784.063863	3058.140157	3514.084356	4206.631541	4654.05296	5170.36408	5572.935177	6256.909312	7467.150141	8523.258937	9375.041502	9418.257402	9318.494431	9621.209341	10002.64313	10483.72107	12737.0144	14686.21758	16447.49465	17070.70295	19034.62515	19948.81854	21263.20658	21272.8629	22648.27023	24974.60945	24971.69971	24376.3985	24361.37505	25450.69788	25758.15989	25396.19237	26357.85577	29420.55513	32520.59166	34058.14638	35630.86572	38641.24761	40579.78343	38013.24532	39500.1343	42281.84845	42056.9334	42282.79946	42946.90362	40459.37139	41173.35527	42683.07439	
French Polynesia	PYF	GDP per capita (current US$)	NY.GDP.PCAP.CD						1889.32329	2229.453077	2209.203022	2510.882289	2273.541058	2299.072349	2594.748601	2754.869881	3524.584843	4390.509508	5284.987291	5434.486177	5712.014542	7030.40784	8248.912226	8978.771876	8192.193355	7996.013641	8066.367292	8092.862528	8602.718996	12780.86751	13750.73884	14164.12542	13572.37772	16036.32668	16173.80608	17334.65411	17733.08887	16647.55161	18505.8033	18034.67151	15943.53269	16530.46203	16299.56415	14530.7772																		
Qatar	QAT	GDP per capita (current US$)	NY.GDP.PCAP.CD											2755.732617	3246.416836	3909.019418	5581.262562	15623.55715	15283.36587	18893.1023	19828.55013	21093.95143	27436.16	34986.45788	34904.18371	27385.77057	20898.29135	19634.78591	16582.08439	12698.20459	12895.80856	13605.83296	14047.05239	15448.66548	14120.29449	15430.65926	14268.49837	14542.54286	15849.31879	17344.95693	21132.8714	18631.78792	21763.45098	29986.29015	28430.63635	29990.65492	34176.98183	41818.35256	51488.49529	60256.55926	67005.61258	82967.37228	61478.23813	70306.22784	85948.07046	88564.82298	88304.87958	86852.71019	65177.22879	59044.24729	63249.42243	
Romania	ROU	GDP per capita (current US$)	NY.GDP.PCAP.CD																												1673.838364	1769.889931	1817.902101	1680.705623	1260.749045	1102.103785	1158.132516	1323.104325	1660.272768	1643.88046	1589.014061	1864.991387	1610.13437	1668.162731	1839.72945	2124.873613	2774.955806	3552.92452	4676.315183	5828.745662	8424.737535	10400.54366	8474.872003	8209.919456	9104.995622	8535.046876	9555.244217	10026.97358	8977.498544	9567.097782	10819.24402	
Russian Federation	RUS	GDP per capita (current US$)	NY.GDP.PCAP.CD																													3777.235373	3428.762153	3485.112306	3485.056	3095.659779	2929.462119	2663.394599	2665.780963	2643.930749	2737.573023	1834.862986	1330.760707	1771.59783	2100.358253	2377.536957	2975.132778	4102.372294	5323.473877	6920.194398	9101.256706	11635.27424	8562.813697	10674.9972	14351.21205	15434.57478	16007.08999	14125.90873	9314.544997	8744.964198	10749.05607	
Rwanda	RWA	GDP per capita (current US$)	NY.GDP.PCAP.CD	40.5668808	40.71966185	40.97549469	41.25077506	41.11680653	46.02629686	37.51811581	46.67794649	48.81972736	51.83225388	58.56907835	57.6352521	61.86656584	70.87357551	72.97683736	131.1886273	141.7386124	160.6524117	188.5430884	223.2950275	244.0837716	264.7326691	256.3600095	260.8016911	269.8807083	280.3261183	303.497286	320.468218	340.7443648	333.2888859	352.4401342	271.0814379	302.7561645	312.9451551	125.4994918	218.2047893	226.0501885	283.8776235	281.7841627	239.3780188	216.1727954	201.0569839	196.5220297	212.6872328	236.8857125	287.0762412	342.3990982	404.8507881	500.6189986	539.1084948	563.4013453	624.1228849	679.8607504	688.8223493	706.5967098	711.7739773	711.1957913	748.2920943	
South Asia	SAS	GDP per capita (current US$)	NY.GDP.PCAP.CD	82.42471447	86.09966468	89.95470043	99.02084362	110.9661424	116.6316095	95.82780085	103.1496766	105.8572534	113.6123181	120.3035079	124.9927257	122.7651438	137.2502915	162.4027434	170.1321448	162.2726301	183.2801237	203.6627705	222.7584012	262.3001672	271.4970342	274.3160468	283.6201637	275.7665996	292.9864798	303.2480708	329.1362069	345.7931267	341.2729915	359.3956011	312.6982528	324.967978	315.0734011	350.035385	381.010881	408.5822329	420.3056557	418.0907198	439.60553	448.8394123	452.3114269	466.0965114	534.8973989	609.7733177	687.561564	778.2399018	963.7385165	964.1141931	1047.163907	1263.828366	1373.73465	1370.189137	1387.135899	1499.472711	1546.44764	1652.607405	1870.161523	
Saudi Arabia	SAU	GDP per capita (current US$)	NY.GDP.PCAP.CD									777.3157482	801.0849372	921.3459441	1177.652912	1511.466643	2226.270427	6433.037132	6296.303434	8186.319712	9012.611634	9247.361643	12185.65301	16892.3634	17777.35338	13870.19442	10980.39996	9581.511759	7877.544967	6270.231994	5899.619098	5823.475825	6051.332708	7204.728651	7838.784024	7888.209563	7445.115492	7382.132166	7650.739369	8293.220703	8508.518662	7382.1606	7968.548574	9126.954277	8643.494005	8655.311531	9567.458285	11138.80746	13739.82945	15334.66994	16472.16605	20037.83234	16094.2931	19259.58726	23770.74739	25303.09462	24934.38614	24575.40304	20732.86172	19982.08563	20849.29137	
Sudan	SDN	GDP per capita (current US$)	NY.GDP.PCAP.CD	124.5121699	131.6563444	139.2145506	137.8104114	137.7195382	139.5521285	139.1537337	146.3789542	148.3752968	158.6177351	175.0014424	185.0111696	194.737835	234.0104983	291.7454205	344.2048067	415.3639181	501.1829391	427.1772381	486.3441341	388.2763193	503.817753	449.1122742	386.7864673	441.4189599	547.3697657	676.1246783	840.9127315	625.7902214	605.5297646	478.8012635	427.8063438	257.651551	316.9027309	444.5573291	467.8137011	296.8743719	374.1136199	350.4396796	323.5717952	361.0305843	377.5254454	412.1517561	477.7384078	565.0569459	679.7539949	893.8793645	1115.6952	1291.528826	1226.884381	1476.478087	1666.857757	1892.894352	1955.660799	2176.898029	2513.884661	2415.038162	2898.549346	
Senegal	SEN	GDP per capita (current US$)	NY.GDP.PCAP.CD	312.9937437	321.3599718	320.4958611	322.2923095	332.07457	328.5634369	329.0680761	319.6730433	326.2419601	301.3021558	304.7343053	305.243624	358.1914792	399.4899388	437.1455275	573.3931454	566.6263638	566.1478423	617.1572517	749.7790367	793.0146833	699.3844942	664.9863931	575.6997149	544.5936224	578.2895816	793.3161644	925.6573873	887.8835412	848.7014617	957.8437769	912.9100957	946.7329547	869.0859174	576.6348227	706.1381926	714.6350359	643.2047245	676.1519926	675.1230202	599.3735869	609.295002	649.4758642	813.7229318	928.0297393	979.6961188	1025.187436	1203.175265	1388.876531	1294.583723	1255.402738	1344.177217	1300.791844	1342.758689	1359.189351	1186.327514	1231.142595	1329.304228	
Singapore	SGP	GDP per capita (current US$)	NY.GDP.PCAP.CD	427.8804072	448.9591838	471.8805129	510.9871891	485.3032598	516.2929285	566.5374796	625.7196767	708.2651095	812.2669633	925.2873894	1070.824033	1263.659334	1684.341085	2339.570287	2489.784619	2758.664549	2845.883449	3193.330882	3899.574157	4926.958023	5595.239935	6075.595318	6629.942539	7223.398287	6995.101303	6793.544937	7531.250196	8902.412337	10380.28028	11864.28021	14505.02039	16144.00819	18302.4304	21578.46053	24936.83083	26263.01627	26386.45745	21824.03558	21795.69696	23792.60707	21577.07823	22016.83279	23573.62804	27405.27136	29869.85398	33579.85948	39223.58187	39721.04818	38577.55822	46569.67951	53237.56491	54715.69483	56389.18178	56957.07857	54940.85814	55243.13288	57714.29663	
Solomon Islands	SLB	GDP per capita (current US$)	NY.GDP.PCAP.CD								173.3976652	187.3270106	184.7064497		301.1628692	235.26757	308.1818624	453.7027042	385.727708	414.1701949	447.9579837	515.5497405	678.6551988	731.6141882	785.4497097	764.5088991	707.8642144	962.3072806	857.8508246	755.7717013	831.7778856	1053.295567	1095.741051	970.0969308	998.7594523	1147.975764	1210.534609	1330.822932	1445.706999	1529.664872	1494.733483	1206.157561	1200.917702	1054.518572	944.81684	784.9562874	744.7657423	818.442619	880.8748508	948.6592511	1046.931125	1205.791067	1158.282672	1290.572374	1728.50516	1928.956751	2004.899972	2036.942056	1965.422037	2056.489933	2132.115068	
Sierra Leone	SLE	GDP per capita (current US$)	NY.GDP.PCAP.CD	140.1802576	140.7496641	145.0358419	145.3239316	152.6969054	145.3041394	149.4356759	136.5934372	127.0369549	154.6541006	161.3553428	152.7979583	166.027807	200.8668508	221.5534527	226.9084962	194.2227287	220.6768401	299.3610492	337.5880383	327.0554572	323.5822466	367.4369585	275.7475662	293.9536593	225.5242065	125.2879807	173.8203992	254.054421	219.5508736	150.6511518	179.8336359	156.9951224	178.4905888	212.884373	203.6948791	219.9124669	197.4746069	154.4397334	150.8369725	139.3147734	230.0978873	252.8315328	266.5250529	266.2900458	291.6903175	322.313468	358.8274716	406.3759178	388.8746021	399.1543676	445.052005	561.8984239	710.8186998	708.4394757	582.9362031	480.7930211	499.5291033	
El Salvador	SLV	GDP per capita (current US$)	NY.GDP.PCAP.CD						274.470795	282.4935851	288.5006684	290.3493416	293.7268575	308.8157728	315.0246231	327.2249038	364.3765302	410.9516387	454.2757669	549.1647591	679.368258	708.0811931	769.4727275	780.2206604	738.331138	719.2954936	731.5707829	753.6604472	771.8271031	756.0044683	783.1954479	818.4902037	843.0897331	916.7567787	986.0485479	1076.489441	1220.363391	1384.934206	1590.048876	1690.136559	1784.592026	1892.581125	1937.139014	2008.466064	2079.683818	2131.90982	2217.837156	2287.173057	2437.899565	2641.780652	2796.387081	2943.698878	2867.98508	2992.545274	3275.508626	3437.599638	3515.947201	3595.790733	3669.878992	3768.837705	3889.308769	
San Marino	SMR	GDP per capita (current US$)	NY.GDP.PCAP.CD																																								44864.19823	40188.85104	41806.29631	44576.26257	56168.01668	65035.9605	66987.40092	70662.039	83009.16459	90682.58101	76918.15358	68758.36862	65213.61899	56403.99483	57746.16607	54766.51307	46207.89103	47115.63807	48888.02517	
Somalia	SOM	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																						493.5141459	485.6020611	478.784799	472.2726933	478.3441749	
Serbia	SRB	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				2196.618467	2749.966439	3178.831484	2416.069077	2441.430389	870.1365252	1634.875061	2149.909404	2832.490652	3331.228766	3528.131008	4129.758741	5458.121718	6701.773913	5821.305397	5411.877404	6423.291783	5659.380204	6353.826383	6200.173221	5237.255334	5426.198279	5901.223013	
Sub-Saharan Africa (excluding high income)	SSA	GDP per capita (current US$)	NY.GDP.PCAP.CD	129.9248385	131.9110137	139.5869413	156.2150787	148.7086654	161.6112183	170.124046	163.8785966	170.866515	190.7548985	218.6869237	216.6845921	237.8473701	296.114881	377.5180234	404.13346	426.7487731	457.1439949	491.147484	574.7883766	701.5878111	962.3584978	861.2594689	722.7746754	637.2679499	588.5012427	597.9910172	661.8669348	670.146219	662.1508741	655.0228235	647.901234	621.5673324	563.9515752	540.6448441	603.530929	606.7077516	614.1344022	577.0557899	566.97463	588.5952465	546.6559626	580.6015506	708.5850424	860.0647082	993.2094864	1150.053856	1299.420732	1449.941195	1341.957309	1556.509329	1719.343483	1761.560045	1826.267882	1866.642912	1655.90775	1494.637474	1573.497227	
South Sudan	SSD	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																				1653.131588	1041.459694	1336.645256	1309.487381	917.9214739	237.4441185		
Sub-Saharan Africa	SSF	GDP per capita (current US$)	NY.GDP.PCAP.CD	129.9503765	131.932521	139.6100069	156.2382313	148.7388149	161.6372132	170.1497161	163.9049573	170.8871364	190.7702947	218.7011415	216.710877	237.8976351	296.1699906	377.5710491	404.1916721	426.8022983	457.2340207	491.2895722	575.0285543	701.8472527	962.5753011	861.4699891	723.0015868	637.513922	588.7887823	598.3561193	662.2973229	670.6359544	662.6702789	655.654597	648.5264683	622.2898271	564.7340798	541.4297125	604.3224059	607.4679463	614.9705092	577.9458054	567.8639511	589.4454799	547.4999706	581.5246647	709.4802743	861.09948	994.3059195	1151.225413	1300.564512	1450.953215	1342.811366	1557.453562	1720.358244	1762.535536	1827.489658	1867.840726	1657.123451	1495.882001	1574.766606	
Small states	SST	GDP per capita (current US$)	NY.GDP.PCAP.CD											458.6772106	506.5497369	585.9982551	716.9288971	1094.126715	1223.799869	1372.702051	1531.805566	1618.993955	1973.015123	2564.252576	2596.403895	2531.690627	2398.131837	2327.40225	2193.752159	2106.535245	2357.484382	2546.863016	2599.110426	2965.325051	2971.570091	3112.29731	3020.527683	3129.208707	3496.712564	3668.993081	3872.622085	3810.350938	4021.835946	4388.07828	4337.599497	4568.873103	5366.928929	6358.480742	7458.866792	8506.677715	9993.013641	11801.91312	9872.03327	11119.49132	13187.4884	13509.26909	13742.03921	13857.05752	11570.00712	11174.33536	11979.44727	
Sao Tome and Principe	STP	GDP per capita (current US$)	NY.GDP.PCAP.CD																																										505.7871815	551.2038522	643.9490657	687.5484045	804.1279874	836.7952842	886.6695898	1126.462102	1099.571046	1129.754961	1304.326189	1380.949959	1619.528517	1824.379217	1613.483465	1771.984789	1921.284473	
